Datetime,Tweet Id,Text,Username
2022-10-05 13:25:16+00:00,1577651133266493441,"Bom Dia!
Para mi análisis el cierre de ayer técnicamente es más importante q el cierre d mes y trimestre del pasado Viernes.
El cierre de ayer sobre 3,780 como d #TWTR sobre área de 50 es excelente.
En ambos casos toda baja es oportunidad d compra, más allá q #SP500 este &lt;3,780",pattie_jabbaz
2022-10-05 13:24:52+00:00,1577651032074735616,"it's time to meet @Shaargame with #Garugi they are bloodthirsty for this the children of Maari sent to the island of the eastern horn many interesting facts read ⬇️ #Shaargame #Shaar  #ShaarMining #MetaRPG #TWTR 
 https://t.co/opZkiBBEBR https://t.co/xcMo1VHFui",ogiyychuk
2022-10-05 13:19:30+00:00,1577649684520337410,they walked with the eastern sons during the marching period but they were among the bad it was a gloomy night  fed on flesh and blood #Garugi #TWTR #MetaRPG #ShaarMining https://t.co/2oWf8vGyY1,Jager042
2022-10-05 13:16:53+00:00,1577649025725222914,"Peak Capital Trades #SPY Analysis 10/05/2022

#TSLA #TWTR #MSFT #AAPL #QQQ #AMZN #GOOGL #META #NFLX #trading #OptionsTrading #stocks https://t.co/0BYXFymoM3",PeakCapTrades
2022-10-05 13:07:34+00:00,1577646680660393984,"#Garugi (Expatriate) is another bloodthirsty tribe among Shaar tribes. They used to live in dark. They communicate with strange sounds like animals and they completely forgot the common language. They were exciled to Eastern Horn Island by The Maari
#TWTR #MetaRPG #ShaarMining https://t.co/G6378mBB5s",MuratSencer10
2022-10-05 13:02:29+00:00,1577645402278477827,"#ElonMusk already has control over #TWTR 

He got rid of all the bots if you noticed any loss in followers yesterday",UniqueAliensNFT
2022-10-05 13:01:02+00:00,1577645037248282627,"It's one of those types you wouldn't want to run into on @Shaargame.
It is not known how far the Maari exiled the #Garugi (Expatriate).
  #TWTR #MetaRPG #ShaarMining https://t.co/pnAsMHeJEV",bireybilgi
2022-10-05 12:59:57+00:00,1577644765029490688,"Shaarchildren (Maari, Heir) called them #Garugi (Expatriate). Some sons (Protector) called them Oldfathers. In Common Language, they are known as Oldhorned.
They walked with Eastern Sons during the Period of Walks. But they were among maligns. 
#TWTR #MetaRPG #ShaarMining https://t.co/lYxe6q1pow",2mrpc
2022-10-05 12:49:22+00:00,1577642098068791297,"@ValueAnalyst1 #Twtr was ONE of the few distractions for $TSLA . Other obstacles will delay FSD, Robotaxis,Optimus… Nothing happening before 2030 bc Elon will continue to cash out of $TSLA till then ...😕 but IMO 2030 he will be done with his whims and fancies🥳",Dina43810070
2022-10-05 12:46:04+00:00,1577641270704410624,"After Gagga and Qapeti, we are going to the next tribe of the Night Division, #Garugi or Expatriate.

They live in the farthest known place, the East Horn Island
Nesting in a Sin, they pursued their aims, grew their curses and inflamed dark charms

#ShaarMining #MetaRPG #TWTR https://t.co/ASqdTDRBkO",tintoonz
2022-10-05 12:43:33+00:00,1577640638086250496,@shaargame Looking awesome 😎 #MetaRPG #ShaarMining #TWTR #Garugi,SaidulRObinAir
2022-10-05 12:41:49+00:00,1577640198262996994,"In Shaar, the expatriate (Garugi) #Garugi were the first to hear delusions coming from the sea of Tarnish and also intended Aya shaar with curse and dark charm leading to their exile to East Horn Island were they got used to living in darkness.
#TWTR
#MetaRPG
#ShaarMining https://t.co/JGiR8VerXe",Safiyalawal8
2022-10-05 12:38:19+00:00,1577639321129172997,"The great #Garugi we're expelled to the East by the Maari 

There are another
 bloodthirsty sons 
#TWTR 
#ShaarMining #MetaRPG https://t.co/TxymP3tGMe",cyborg240
2022-10-05 12:30:09+00:00,1577637264963903488,"@ShortingIsFun @JCOviedo6 Did not know about that. Is it posted somewhere? I want to add it to my own personal evidence, as it shows lined up actions of targeted harassment, twitter deal or not. Add, was never a stock trader, but a target because he wants to be seen as the things I am. #twtr #tech #stocks",adonaiorion
2022-10-05 12:18:11+00:00,1577634254162628608,#TWTR 🚀🚀🚀🚀🚀🚀 https://t.co/tyWQfHSHuc,gino25Thunder
2022-10-05 12:13:50+00:00,1577633159134453761,"Once @elonmusk fixes #TWTR #twitter Bot problem. 

Likely using #VRA $VRA @verasitytech to do so 

I can just vision the current #crypto  influencers going to 1 million following to 100K following over night 🤣🤣🔥🔥",FitzoCrypto
2022-10-05 12:11:38+00:00,1577632603405967362,"There is news about the #Garugi tribe today in the Shaar universe
They walked with Eastern Sons during the Period of Walks. But they were among.
They were exiled to the eastern horn island and worked there under the guards.
 ➡️ https://t.co/GhI0rDjIto
#MetaRPG #ShaarMining #TWTR https://t.co/o1YODtlAHE",Blackw150
2022-10-05 12:10:01+00:00,1577632197254778880,"@ChrisO_wiki @elonmusk A little reminder for #TWTR shareholders: nobody is forcing you to sell to #ElonMusk, TWTR will thrive /wo him and he would just ruin this place. In Oct 21 TWTR was trading around USD 66.",NilsPower
2022-10-05 12:08:39+00:00,1577631854177517569,@IgrejaUniversal @REDERECORDD #SPY #TWTR $TWTR $PBR $SPY #Trump,RafaelA23186857
2022-10-05 11:56:36+00:00,1577628822647803904,"#Twitter deal is back on

📈The share price jumped 22% in late trade yesterday

Elon #Musk has said he wants to proceed with the $44 billion deal

#TWTR -0.1% pre-market
-
#tixee #marketupdate

Trading is risky.",tixeetrading
2022-10-05 11:46:07+00:00,1577626182719311872,"A tale of two cities (of Elon) 

 #tesla #tsla #twitter #twtr https://t.co/ZBXOj1y423",jwhharris
2022-10-05 11:45:40+00:00,1577626069749972993,"Twitter shares skyrocket by a staggering 22% after Elon Musk renews the deal to acquire the company at its original price.

👉 https://t.co/FaiwnIJmIL 👈

#AAATrade #forexnews #Twitter #TWTR #twitterquotes #twitterstock #StockToWatch #stockstowatch #stockstobuy #stocks https://t.co/Dhc0CBAIMf",AAATrade
2022-10-05 11:42:16+00:00,1577625215609315329,"The #Garugi we're expelled to the East by the Maari 

There are another bloodthirsty sons 
#TWTR 
#ShaarMining #MetaRPG",BintYaaqub
2022-10-05 11:42:00+00:00,1577625148131315717,"The #Garugi get buffs when they are in the domain of Ufas (Twinkle of the Night)
Eastern Sons (Maari) exiled them to the farthest known place, to East Horn Island. 
They were bloodthirsty.
#TWTR
Expatriates are great Batura.

#ShaarMining 
#MetaRPG https://t.co/irobdrQ8cf",Ommagold
2022-10-05 11:41:17+00:00,1577624966274719744,"❇️The Maari exiled them to the Eastern Horn Island.
❇️He is used to living in the dark.
❇️They have completely forgotten the common language.
❇️A community that communicates with strange sounds like animals.

#TWTR #Garugi #ShaarMining #MetaRPG 
For more👇
https://t.co/pR2mG1gwTZ https://t.co/mYP4LvF1v0",kpekerx
2022-10-05 11:32:23+00:00,1577622724935323650,"Billionaire entrepreneur Elon Musk.　
#TWITTER #TWTR 

#Japanese #SocialMedia 

#state_oven https://t.co/eUYd42Thkm",StateovenSherry
2022-10-05 11:28:40+00:00,1577621790364352512,"1)BBO: (1) #Twitter = ‘apps’ swiss army knife?  #TWTR calls (2) #S&amp;P-500: fastest rebound in decade + buy #QQQ puts/sell #SPY puts (3) #ISM #Services: #Prices read for #PPI YoY + fear of #Fed. Ideas: #SPY 390-410 CS, #EWG/EFA, Treasury #2s, TWTR calls. #SPX today 3795 / 3725.",JADunigan2
2022-10-05 11:05:19+00:00,1577615913959886848,"イーロン・マスクが遂にツイッターと和解。予定通り1株$54.20で買うことに。割高で2億ドルの資金不足。

これを受けてTWTR株価は暴騰、逆にTSLAは一時+6%上昇していた株価が+2.9%まで下がって引けた。

#TWTR  #TSLA
ツイッター株急騰、マスク氏が買収再提案　テスラ株も上昇 https://t.co/gCeZYQhwTZ",Salta_Invest
2022-10-05 11:00:12+00:00,1577614627386658818,"@ScottWapnerCNBC $25 is the fair value 😃 #TWTR shareholders, 🍀 you 👏👏👏",mantej2020
2022-10-05 10:55:37+00:00,1577613472652791809,"- $44 billion deal back on
- Shareholders rejoice as stock price jumps 22%
- Musk eyes multi-task app creation similar to WeChat and TikTok
Twitter investors should cheer Elon Musk’s buyout U-turn as stock soars https://t.co/G25z7JMPtl $TWTR #TWTR",SHARESmag
2022-10-05 10:55:23+00:00,1577613414708527105,"#TWTR    
عقد مقترح شراء ينتهي بعد 16 يوم 
سعره الحالي حسب اغلاق امس 0.03---0.04
متوقع وصول السهم 55 او 59 
TWTR Oct21'22 55 Call",abobadur
2022-10-05 10:54:44+00:00,1577613251336175616,"$TWTR one of the most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/TyWnBqE0Co#twtr    #wallstreetbets  #trading https://t.co/VnrK5HpS2Y",topstonks
2022-10-05 10:54:15+00:00,1577613128828948481,"Meet the Garugi (Expatriate)
Eastern sons (Maari) exiled them to the farthest known place,to east Horn Island.
They were bloodthirsty and they were the first to hear delusions coming from the Sea of Tarnish.
#ShaarMining #MetaRPG #NFTs
#TWTR https://t.co/Ri1te9DqPG",Justinanathan1
2022-10-05 10:50:37+00:00,1577612215120797696,"The Garugi are known as the( Expatriate) Sons ,they were exiled  with the Eastern sons (Maari),to very far land for their blood thirstiness called the East Born Island,they heard dilusions before anyone from the Sea of Tarnish.
#Garugi and #TWTR #MetaRPG  #ShaarMining
@shaargame https://t.co/h9eAooscYH",ritzyangel
2022-10-05 10:50:12+00:00,1577612112154746880,@gurgavin Will this go down below $200 due to #TWTR deal ? #ElonMusk will sell shares to fund the deal?,mantej2020
2022-10-05 10:45:58+00:00,1577611046986072064,"Shaarchildren called them Garugi (Expatriate). Some sons (Protector) called them Oldfathers. In Common Language, they are known as Oldhorned.
While the sons have bright eyes; they have darkness in their pupils, like huge, dark hollows.
#ShaarMining #MetaRPG  #Garugi #TWTR https://t.co/KchjYNzPC8",purple_heart_01
2022-10-05 10:43:37+00:00,1577610455442509826,"Them called Garugi (Expatriate). 

In Common Language, they are known as Oldhorned.

It a community that got used to live beneath darkness, completely forgot Common Language

They have darkness in their pupils, like huge, dark hollows.
#MetaRPG  #ShaarMining #Garugi #TWTR https://t.co/uiMfdKTb18",pulsar5991
2022-10-05 10:28:20+00:00,1577606609664196608,"$TWTR one of the most mentioned on 4chan over the last 24 hoursVia https://t.co/EHtQ1E9DIg#twtr    #4chan  #blockchain https://t.co/uuyG0sG6xy",topstonks
2022-10-05 10:26:22+00:00,1577606113566298112,"Elon Musk Officially Bought Twitter! 😄
#Twitter #TWTR #ElonMusk #elonmusktwitter 
Watch video to see how I feel about it.
https://t.co/sCCBD9NwUc",commandervlogs2
2022-10-05 10:24:44+00:00,1577605703107334150,"Meet the Garugi (Expatriate)
Eastern sons (Maari) exiled them to the farthest known place,to east Horn Island.
They were bloodthirsty and they were the first to hear delusions coming from the Sea of Tarnish.
#ShaarMining #MetaRPG #NFTs
#TWTR https://t.co/dZobskM494",FruitBitcoin
2022-10-05 10:24:29+00:00,1577605639311876097,"Meet the Garugi (Expatriate)
Eastern sons (Maari) exiled them to the farthest known place,to east Horn Island.
They were bloodthirsty and they were the first to hear delusions coming from the Sea of Tarnish.
#ShaarMining #MetaRPG #NFTs
#TWTR https://t.co/1XTGMKE2aU",ObinnaMozie1
2022-10-05 10:20:56+00:00,1577604744394248196,"@SawyerMerritt @28delayslater That proves what @elonmusk has been saying all along, regarding the bots. Anyways, #TWTR will be a much better platform &amp; company after Elon has carried through his vision.",Stiiaaan
2022-10-05 10:12:21+00:00,1577602585149771776,"推特股票飙升 突发！马斯克再次变卦, 推特狂飙22%. 特斯拉首席执行官马斯克在继续进行440亿美元的推特收购交易。

在这里阅读 - https://t.co/RSy6QSPUPG

#FXOpen资讯 #外汇经纪人 #交易 #比赛 #赠金 #股票 #投资 #外汇市场 #金融市场 #外汇交易 #美元 #股票 #推特 #Twitter #TWTR https://t.co/1Su8SaBiyV",weidong111
2022-10-05 10:08:11+00:00,1577601537064538115,"The #Garugi we're expelled to the East by the Maari 

There are another bloodthirsty sons 
#TWTR 
#ShaarMining #MetaRPG 
#BTC #blockchain 

https://t.co/k4tIMY5QHy",crypto_drr
2022-10-05 10:07:46+00:00,1577601433226166279,"🔥In Common Language, they are known as Oldhorned.

🟣They walked with Eastern Sons during the Period of Walks.

🟠But they were among the wicked.

⚡️They are the #Garugi 

#TWTR #MetaRPG #ShaarMining https://t.co/EDGCnCPerb",MHknsntrk
2022-10-05 10:01:35+00:00,1577599875633627136,Hard times. #leverage #TWTR https://t.co/3vEGEHZf2I,S_Galimberti
2022-10-05 09:55:00+00:00,1577598218161963008,"🔹 Elon Musk agrees original deal 
🔹 Have 'Bot' numbers been revealed?
🔹 #TWTR share price rockets 
🔹 Why the delay? 

@JeremyNaylor_IG has the latest as Elon Musk looks to finally secure the takeover of Twitter 👇 https://t.co/pk477ha38T",IGcom
2022-10-05 09:29:01+00:00,1577591680412184576,@StanphylCap Good point. It's not done until it's done. Sure #twtr lawyers are working over time to close any loopholes.,Eugenelai888
2022-10-05 09:17:48+00:00,1577588856748011525,"@carlquintanilla #Musk wants to buy #TWTR for political influence! After he gets crooks elected and change the tax code for even more loopholes for wealthy, Musk will likely sell it to highest bidder backed by Russia or China! #Election #NationalSecurity",newsnstocks
2022-10-05 09:14:48+00:00,1577588103128162306,"@cobie @elonmusk , your first task after #TWTR acquisition

Deactivate bot ability to comment",godwin_france
2022-10-05 09:11:55+00:00,1577587376607571968,"@RiskReversal #Musk wants to buy #TWTR for political influence! After he gets crooks elected and change the tax code for even more loopholes for wealthy, Musk will likely sell it to highest bidder backed by Russia or China! #Election #NationalSecurity  @GuyAdami",newsnstocks
2022-10-05 09:06:02+00:00,1577585897368952837,"Spam bots look away…
​
In a shock turn of events, Tesla CEO @elonmusk looks set to complete his $44 billion acquisition of @Twitter, following months of legal drama!
​
https://t.co/Z1GCBIIfOp
​
#Crypto #CryptoCurrency #Twitter #News #ElonMusk #Tesla #TWTR #ElonMuskTwitter",evai_io
2022-10-05 09:03:22+00:00,1577585223306444802,"Billionaire Carl Icahn made a $250,000,000 profit today after purchasing a large sum of Twitter, $TWTR shares months ago

#Twitter #TWTR $TWTR #ElonMusk #ElonMusk #stockmarkets #ElonMusk #stockmarkets #StocksToBuy #profit #Shares #Carlcahn #billionaire",saish_ugemuge
2022-10-05 08:59:34+00:00,1577584268733304833,"Today's market opportunities:
#TWTR 01:25
#TSLA 03:05

#learnwithorbex #orbex_fx #marketinsights #orbex_daily 
#forextrader #forexsignals  #investment #forexeducation #fx #stockmarket #forextrade 

https://t.co/x8Mi4960dW",OrbexFX
2022-10-05 08:49:12+00:00,1577581659582521344,"🔥 Elon Musk revives $44 billion Twitter bid, aiming to avoid trial!

📈 Musk made the proposal in a letter to Twitter on Monday, according to a filing with the Securities and Exchange Commission. Shares of Twitter climbed 22% to $52 at the close in New York.

#musk #twtr #stock https://t.co/DxkJylGzdy",Gvforex
2022-10-05 08:41:17+00:00,1577579667674091522,"💡Check out my #TWTR analysis on @TradingView: 

✅ توییتر خریداری شد

▪️ توییتر تأیید می کند که آنها پیشنهاد 44 میلیارد دلاری ایلان ماسک را دریافت کرده اند و قصد دارند قرارداد خرید را با قیمت 54.20 دلار برای هر سهم ببندند.

#TWTR #ElonMusk #TradingView",GrappaBB
2022-10-05 08:30:14+00:00,1577576885634187267,Elon Musk's return to Twitter deal revives #Dogecoin (#DOGE) price #musk #twitter #twtr #dogelon $doge $twtr https://t.co/a60XPkvR06,Utoday_en
2022-10-05 08:26:48+00:00,1577576023096528899,"Twitter stock surged after 
@elonmusk agreed to the former deal to buy twitter at $54/share. 

#TWTR moved from $42 to $52 in 24 hours. Shows the power of news. https://t.co/MKMBIsyju1",Dwealthykingdom
2022-10-05 08:21:00+00:00,1577574562207875072,"Honking bonking Early stonking!
#gme #HYMC #AMC #TWTR #IMF #UK 
https://t.co/CO9k08Elkk",rensole
2022-10-05 08:02:41+00:00,1577569952411836418,"X Holdings: Musk's new 'super company' to merge Tesla, SpaceX and Twitter? and Hopefully integrate #Crypto especially #Doge, Interesting times ahead #TWTR https://t.co/hiMWNQDU4K",MoonShotUK
2022-10-05 07:40:05+00:00,1577564265145409537,"Apparently Elon rather over pay for #TWTR than get depose next Friday so either he rather not be asked questions on some of his secrets or have rather big plans for the platform, he is calling it “X”?",giancagodz
2022-10-05 07:31:55+00:00,1577562210607714306,"#Twitter #StocksToBuy 
A quick technical view of #TWTR stock price
visit-
https://t.co/tmAOsdMXyc",SinhaArpi
2022-10-05 07:24:46+00:00,1577560412051996672,#TWTR #ElonMusk #TSLA https://t.co/UUoG4cT8wD,imankurraina
2022-10-05 07:04:58+00:00,1577555428988395522,"⏰ Early Morning Call ⏰

US Dollar settles as RBNZ sends hawkish message and latest on #TWTR https://t.co/9HpngZTP1w",IGcom
2022-10-05 06:57:18+00:00,1577553501659561986,"Twitter rocketed on Tuesday night after the news Elon Musk's deal was back on broke... 

#TWTR https://t.co/yvJ8jUbKTu",IGcom
2022-10-05 06:56:20+00:00,1577553257823719425,Elon Musk is plotting 'the everything app' as #TWTR takeover nears https://t.co/Rw4DgdyDB3,IGcom
2022-10-05 06:52:48+00:00,1577552368585084928,"imagine if you are not buying #TSLA stock now?

Unfortunately, the narrative around #TSLA will be controlled on #TWTR from here on, thus, making plebs and newbies buy it and pump it.

Thinking of buying some OTM calls for December 23 expiry today when markets open",foolsbookie
2022-10-05 06:42:22+00:00,1577549739582693376,"Elon musk Twitter i tekrar satın almak için teklifte bulunmuş 👏 5 USD lik deneme amaçlı  aldığım #twtr hissesi an itibariyle %25 karda 
Ama ne kadar acıdır ki bu şirketin ederi bizim borsadaki halka açık bütün sikerlerin ederi kadar. Bugün 50 milyar dolara BIST i satın alblrsniz https://t.co/RFINqnedYK",algoritmik34
2022-10-05 06:41:50+00:00,1577549607558692864,"#web3domains #UnstoppableDomains #domain #domainname 

- 0xcyberpunk.888
- 0xcyberpunk.dao
- 0xcyberpunk.bitcoin #BTC 
- 0xcyberpunk.blockchain #blockchain 
- 0xcyberpunk.crypto #Crypto 

And X:

""Buying #TWTR is an accelerant to creating X, the everything app.""

- 0xcyberpunk.x https://t.co/fo0k9SDAG7",FrauHodl
2022-10-05 06:39:34+00:00,1577549037410127872,"@thecjpearson @WholeMarsBlog @elonmusk 🤣🤣
Epic #ElonMusk #Twitter #TWTR $TSLA",dhaval_km
2022-10-05 06:37:52+00:00,1577548610492825602,#TWTR #TWITTER $TWTR #ElonMusk https://t.co/MJHPqkdegR,TradingBuySell
2022-10-05 06:27:47+00:00,1577546072733487105,"$TWTR seeing an uptick in chatter on 4chan over the last 24 hoursVia https://t.co/EHtQ1E9DIg#twtr    #4chan  #cryptocurrency https://t.co/FF0Ezsddzh",topstonks
2022-10-05 06:25:29+00:00,1577545491973373955,"🗞️ #Twitter'ı hisse başına 54.20$'lık  teklifle almak istediği iddia edilen Elon Musk'ın Twitter Blue için #Dogecoin ile ödeme yapma ve tweet&amp;retweet başına 0.1 #DOGE'lik ücretlendirme planı söylentisi popüler #memecoin'in fiyatını %7.25, #TWTR'yi ise %21.15 oranında arttırdı. https://t.co/8ocEScdyPA",kriptoprojeler
2022-10-05 06:10:21+00:00,1577541684329594881,#Musk's deal for #Twitter looks set to go with the original $44B price tag  #TWTR #ElonMusk #Stock #TSLA 💰🦅🇺🇸  https://t.co/tP4rSEkHEl via @cointelegraph,FxTechnique
2022-10-05 06:01:44+00:00,1577539517229453312,"@CityIndexSG @elonmusk
 bought the dip. 

Nice bounce from weekly and daily 200 EMA too!

#TWTR #Twitter #stonks https://t.co/oU8KrwYYF6",cLeverEdge
2022-10-05 05:48:07+00:00,1577536087748218880,Elon Musk have a brilliant plan for #TWTR and #DOGE 🚀🚀 https://t.co/Ei0502kMVK,jlg2749
2022-10-05 05:33:19+00:00,1577532363478908935,"#Wednesday mkts: After the biggest 2-day rally since early Covid, Europe expected to open mixed. Musk confirms $44bln #TWTR deal. Earnings #TSCO. #EURUSD back within 2 ticks of parity. RBNZ raised rates 50bps 'more to come' Brent holds $90 ahead of OPEC+ mtg. #Gold holding gains https://t.co/fSt9uYhIOb",JeremyNaylor_IG
2022-10-05 05:27:13+00:00,1577530830015979520,"Twitter employees once the deal closes.
#TWTR https://t.co/90YQMmmW6n https://t.co/rJPbxCuWut",2011carloss
2022-10-05 05:05:25+00:00,1577525344562827266,#TWTR  https://t.co/a2NngO4IAS https://t.co/yy39jLWKJU,tonifluxa
2022-10-05 05:03:45+00:00,1577524922779590657,"Bot bought Bot

@elonmusk @Twitter 

#TWTR #ElonMusk",imNG7
2022-10-05 04:56:10+00:00,1577523016178827264,"Dear “IG models” I’m not a bot I just legit get tired of looking at you that quick. It’s not you, it’s me. Still look ok jst gotta DIP out 
#stonks #wallstreetbets #MONEY #investing #memecoin #Bitcoin #stocktrading #DayTrading #OptionsTrading #TradingView #AMC #TSLA #TWTR #doge https://t.co/bCL38MvKdS",RocketProfitsAF
2022-10-05 04:50:46+00:00,1577521655370350593,#TWTR  real pice per stock is 5.66$  but not 54$ https://t.co/7N2XOwwh77,Biominer2
2022-10-05 04:00:51+00:00,1577509093228830720,Musk probably cashing in his deep OTM TWTR calls to pay for TWTR #TWTR #Musk,tempuslogic
2022-10-05 03:50:23+00:00,1577506460711280640,@paraga tomorrow with @elonmusk #TWTR https://t.co/C4WTcO4Lcm,KenMooso
2022-10-05 03:37:12+00:00,1577503142324977667,"$TWTR seeing sustained chatter on 4chan over the last few daysVia https://t.co/EHtQ1E9DIg#twtr    #4chan  #altcoin https://t.co/AUFYCjO1M5",topstonks
2022-10-05 03:21:09+00:00,1577499104783261702,Sort of a love story 🤯 @elonmusk #TSLA #TWTR https://t.co/GK5LSbW6tT,Mp_Vaishali4
2022-10-05 03:20:52+00:00,1577499030669692936,The #Twitter share price should ease your pain and you can retire at a very young age with your many millions. #twtr https://t.co/tHcbqdCmtQ,Ronniemarkets
2022-10-05 03:18:10+00:00,1577498353126248449,"@TaraBull808 @SassiItalyTours @eriz35 @cmc223 @elonmusk I would think “if” he is running bot farms to would of been to increase the amount of bots, figuring he could possibly get a better deal purchasing #TWTR",K_00187
2022-10-05 03:13:16+00:00,1577497117970423808,"Finally got on #TWTR 
I will post some plays here if anyone is interested ! #Stocks #Options #stockmart #trading #TradingView #MONEY",april_marmalade
2022-10-05 02:58:23+00:00,1577493374688546816,"@iamtomnash future #TWTR will be even more interesting. He will re-enable the accounts of those who were shadow-banned for their politics. Make it subscription based which will generate revenue, and get rid of the bots. And add the edit button.",stocks_crypto2
2022-10-05 02:57:00+00:00,1577493024988200962,"Editing tweets has arrived in the UK... 

#TWTR https://t.co/dm6FdKrxc5",IGcom
2022-10-05 02:51:06+00:00,1577491539437260800,Selling naked twtr calls now? https://t.co/YtcfJzajYW   #TWTR,LlcBillionaire
2022-10-05 02:50:08+00:00,1577491299594387456,"""#TWTR #Twitter shares surge 22% after #ElonMusk revives deal to buy company at original price"" https://t.co/FV3kRSOs3u",stocks_crypto2
2022-10-05 02:43:54+00:00,1577489730286940160,"動画をアップしました‼

米国株ダイジェスト_10月5日配信　米国株式_大幅続伸_ショートカバー_マスク氏がTWTR買収へ
#米国株式 #ショートカバー #イーロンマスク #TWTR #買収 #JPLTS #豪中銀
👇
https://t.co/axPs42An8u",iwaicosmo_sec
2022-10-05 02:41:22+00:00,1577489092308500480,So Elon’s flirting with #TWTR ended up in marriage 😅I had to be in queue to get twitter share yesterday 😂  #TSLA  @elonmusk https://t.co/fca7RoOfhi,Mp_Vaishali4
2022-10-05 02:34:40+00:00,1577487404943802370,#Elon is expected to buy out #Twitter (#TWTR) at the original price of $54.20 per share. The stock trading for #Twitter had halted due to volatility around this time,MD_Gamification
2022-10-05 02:21:17+00:00,1577484039581097985,"Don't click links [malware could be useful to slavers]
... 
@SpeakerPelosi 

@SenSchumer 

@SenSanders 

@SenCruz 
#twtr ? #intranet ? is fine with saying ""doctrine"" ignorant. Something isnt ok  with saying the Eternal dislikes #slavers . Our laws dislike slavers too. Clear enuf? https://t.co/5Q9gDPxYun",vertetciel21
2022-10-05 02:17:32+00:00,1577483093895618561,Dammm those $47 contracts for this Friday that I bought for $51 are now $585 really wish I would if held them 😅 #TWTR #ElonMusk https://t.co/E56pua3dHH,gixxergirl21
2022-10-05 02:10:47+00:00,1577481394921447425,"#QQQ #SPY #ES #AAPL #TSLA #TWTR 
https://t.co/HqwPQJtnLv",IronMan_Trader
2022-10-05 02:01:59+00:00,1577479180740165633,"$TWTR was the 12th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/TyWnBqE0Co#twtr    #wallstreetbets  #investing https://t.co/WSaQlI6KlR",topstonks
2022-10-05 01:57:20+00:00,1577478011238350848,"It is said that #twtr has been acquired by some person from India? Without rudeness intended, is #twtr suppressing #AntiSlavery  #FreedomOfSpeech , or is it #intranet hacking from the #fake that's framing the #West , or what? https://t.co/5Q9gDPQ7Iv",vertetciel21
2022-10-05 01:26:40+00:00,1577470291256786944,@elonmusk Literally almost pulled up to your house today! You better be happy I’m gonna make that money back! #stocks #twtr,TheFabBookLover
2022-10-05 01:19:58+00:00,1577468608422113281,"Comentei sobre a notícia do dia entre as cias americanas lá na TC Rádio 💚

O fundador da Tesla (#TSLA #TSLA34), Elon Musk, voltou atrás na decisão de desistir da aquisição do Twitter (#TWTR #TWTR34) e anunciou que vai manter sua proposta para compra da cia. 

@tcinvestimentos https://t.co/H70yIFlTId",porfiriogio
2022-10-05 01:00:14+00:00,1577463640462168066,"Most Popular Stocks updated @ 10-04 21:00ET --&gt;

https://t.co/ALYhjsiSqR

 #TWTR #RIVN #TSLA #AMC #PTON #AAPL #AMD #AMZN #F #NVDA #NFLX #COIN #META #CCL #SHOP #GME #OXY #MSFT #BBBY #SNAP",MegaproData
2022-10-05 01:00:01+00:00,1577463588356120576,"These are the BAD TRADING HABITS that WILL crash your crypto portfolio! With @RealHexJoker 
https://t.co/yje6klSUsp via @YouTube 
#ClearCryptos #crypto #trading #ethereum #altcoins #bnb #tradinghabits #diamondhands #takeprofits #mario #twtr #education #howtotrade",ClearCryptos
2022-10-05 00:58:23+00:00,1577463173753409536,"#CryptoNews : Billionaire Carl Icahn made a $250M profit recently after purchasing a huge amount of Twitter, $TWTR shares months ago -WSJ. The plot thickens for #CryptoTwitter in addition to Elon Musk #TWTR purchase. #crypto 🤔📈",leaguecryptcoin
2022-10-05 00:55:01+00:00,1577462328630444034,"So it’s been like a day now since I created this account(let’s see how this goes…),and I’d like to post about my life, so I want to see if I’d have people to speak towards. I’d still post, but I’d still like to see if there is any support. #FYP #fypシ #fypage #Twitter #twt #TWTR",mavithegoat
2022-10-05 00:51:52+00:00,1577461537119252480,"I would like to report that @thetainvestor has lost 0 followers over the last 24 hours during the @elonmusk confirmation of #TWTR purchase ""Great Purge""

WOW

I am honored 
#TwitterBlue",thetainvestor
2022-10-05 00:47:46+00:00,1577460504737746945,"i feel like no one plays fall guys anymore :( 🥑 
#videogames #TWTR",LeiatheFrog
2022-10-05 00:41:42+00:00,1577458978086584320,#TWTR is about to fly past 55$! 54$ a share will be a steal!! #elonmusktwitter,HiCryptoAnthony
2022-10-05 00:40:53+00:00,1577458770279473152,"@zerohedge Real shares, or all the naked fakes in circulation?
I hope he does a share recall, we'll learn a lot.
#GME $GME $TWTR #TWTR",GME_VORTEX
2022-10-05 00:40:06+00:00,1577458572405112832,"I think we all know why @elonmusk is going through with buying #TWTR 

Based on his recent tweets he needs an edit feature more than anyone else 😜",Derpitor
2022-10-05 00:36:23+00:00,1577457639969017856,"So glad I held most of my #twtr through the long, difficult summer. https://t.co/pPfXe6ysfi",GregWAutry
2022-10-05 00:28:50+00:00,1577455738418565120,$TWTR Watch Elon say he’s taking #TWTR private 📈👀 &amp; it rallies even higher,_Amalficapital
2022-10-05 00:13:44+00:00,1577451939885109251,"Thank you for who tweet $TWTR last week and early. 
#twtr #TWTR https://t.co/3yUMDzGrfw",Winterlandxxx
